area_id,name,address,neighbourhood,image_url,latitude,longitude
1,Financial District/South Beach Apartments,338 SPEAR ST #30 A,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78937597,-122.390972
1,Bernal Heights Apartments,3184 MISSION ST #403,Bernal Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.74616974,-122.4198278
1,Russian Hill Apartments,2154 LARKIN ST,Russian Hill,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.7978561,-122.420197
1,Hayes Valley Apartments,254 IVY ST #7,Hayes Valley,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.7776521,-122.4223882
1,Castro/Upper Market Apartments,2229 A MARKET ST,Castro/Upper Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.76508439,-122.4314094
1,Bernal Heights Apartments,3579 MISSION ST #RESID'L,Bernal Heights,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.73931298,-122.4235641
1,Noe Valley Apartments,4032 CESAR CHAVEZ ST,Noe Valley,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.74776176,-122.4300353
1,South of Market Apartments,574 NATOMA ST #303,South of Market,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77901435,-122.4094463
1,South of Market Apartments,1160 MISSION ST #2212,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.77844933,-122.4123203
1,South of Market Apartments,66 09TH ST #1105,South of Market,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.77653205,-122.4153946
1,Bayview Hunters Point Apartments,1740 QUESADA AVE,Bayview Hunters Point,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73397458,-122.3920308
1,Financial District/South Beach Apartments,425 01ST ST #1605,Financial District/South Beach,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78582936,-122.3922757
1,Marina Apartments,2669 GREENWICH ST,Marina,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.79768983,-122.443536
1,Potrero Hill Apartments,868 MINNESOTA ST #111,Potrero Hill,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75967168,-122.390863
1,Lone Mountain/USF Apartments,3595 GEARY BLVD #638,Lone Mountain/USF,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78107116,-122.4581187
1,Mission Apartments,3101 24TH ST,Mission,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75233027,-122.4142646
1,Mission Bay Apartments,335 BERRY ST #203,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77306957,-122.3964634
1,Castro/Upper Market Apartments,3620 16TH ST,Castro/Upper Market,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.76447055,-122.4336914
1,Mission Bay Apartments,68 DIVISION ST,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77029013,-122.4028058
1,Noe Valley Apartments,1029 NOE ST,Noe Valley,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75260674,-122.4316198
1,Sunset/Parkside Apartments,1240 41ST AVE,Sunset/Parkside,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.76363982,-122.5004476
1,Excelsior Apartments,1211 RIDGE CT,Excelsior,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.70936019,-122.4255767
1,Mission Bay Apartments,420 MISSION BAY BLVD NORTH #1003,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77136942,-122.3881715
1,Financial District/South Beach Apartments,0 THE EMBARCADERO #9,Financial District/South Beach,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78812404,-122.3863637
1,Outer Mission Apartments,4770 MISSION ST #306,Outer Mission,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.72181807,-122.43741
1,Lakeshore Apartments,595 BUCKINGHAM WAY #415,Lakeshore,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73026176,-122.4762092
1,West of Twin Peaks Apartments,1548 OCEAN AVE,West of Twin Peaks,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.72475139,-122.4590516
1,Financial District/South Beach Apartments,425 01ST ST #2604,Financial District/South Beach,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.78582936,-122.3922757
1,Western Addition Apartments,1310 FILLMORE ST #PH1-D,Western Addition,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.7819513,-122.431977
1,Castro/Upper Market Apartments,2229 MARKET ST,Castro/Upper Market,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.76508439,-122.4314094
1,Financial District/South Beach Apartments,201 FOLSOM ST #3D,Financial District/South Beach,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78873245,-122.3923138
1,Mission Bay Apartments,330 BERRY ST #500,Mission Bay,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77341637,-122.3965766
1,Inner Sunset Apartments,248 CARL ST,Inner Sunset,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76561947,-122.4536061
1,Pacific Heights Apartments,2230 BUSH ST,Pacific Heights,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78721884,-122.4340364
1,Bernal Heights Apartments,3278 HARRISON ST,Bernal Heights,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.745664,-122.4117714
1,Financial District/South Beach Apartments,201 FOLSOM ST #16B,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78873245,-122.3923138
1,Western Addition Apartments,1450 FRANKLIN ST #901,Western Addition,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78805629,-122.4232531
1,Mission Apartments,380 14TH ST #501,Mission,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.76834093,-122.4217429
1,Mission Bay Apartments,888 07TH ST #105,Mission Bay,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77069192,-122.4005582
1,Financial District/South Beach Apartments,501 BEALE ST #21 A,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78623679,-122.3890662
1,Marina Apartments,1744 BAY ST,Marina,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.80307089,-122.4358124
1,Lone Mountain/USF Apartments,2335 GOLDEN GATE AVE,Lone Mountain/USF,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77644566,-122.4501391
1,Financial District/South Beach Apartments,318 MAIN ST #3E,Financial District/South Beach,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78898257,-122.3917908
1,Financial District/South Beach Apartments,81 LANSING ST #410,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.78566677,-122.3943029
1,Western Addition Apartments,1761 TURK ST #3,Western Addition,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77957718,-122.4380044
1,South of Market Apartments,801 HOWARD ST #413,South of Market,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78297643,-122.4028294
1,Financial District/South Beach Apartments,733 FRONT ST #602,Financial District/South Beach,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.79802708,-122.4000919
1,Marina Apartments,2937 PIERCE ST,Marina,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.79726671,-122.4392165
1,Hayes Valley Apartments,350 BRODERICK ST #323,Hayes Valley,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.77361037,-122.4387317
1,South of Market Apartments,2 MINT PLZ,South of Market,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78311559,-122.407564
1,Potrero Hill Apartments,638 19TH ST #13,Potrero Hill,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76189884,-122.3890807
1,South of Market Apartments,788 HARRISON ST #427,South of Market,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78133158,-122.3996689
1,Outer Richmond Apartments,369 18TH AVE #301,Outer Richmond,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78118287,-122.4774839
1,Tenderloin Apartments,441 JONES ST,Tenderloin,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78554572,-122.4131387
1,Excelsior Apartments,12 LINCOLN CT,Excelsior,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.70830103,-122.4434308
1,Hayes Valley Apartments,492 DUBOCE AVE,Hayes Valley,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.76952931,-122.4313346
1,Inner Richmond Apartments,673 10TH AVE,Inner Richmond,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77569876,-122.4685204
1,Haight Ashbury Apartments,739 HAIGHT ST #203,Haight Ashbury,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77132017,-122.43437
1,Outer Richmond Apartments,432 26TH AVE,Outer Richmond,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78136241,-122.4855905
1,Bayview Hunters Point Apartments,1436 KIRKWOOD AVE,Bayview Hunters Point,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.73650795,-122.3874914
1,Lakeshore Apartments,516 VIDAL DR,Lakeshore,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.71523658,-122.4835477
1,Mission Apartments,12 DEARBORN ST,Mission,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76299601,-122.4231776
1,Lone Mountain/USF Apartments,2078 HAYES ST,Lone Mountain/USF,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.77351178,-122.450718
1,Inner Richmond Apartments,327 CORNWALL ST,Inner Richmond,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78463928,-122.4628475
1,Bayview Hunters Point Apartments,1313 PALOU AVE,Bayview Hunters Point,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.7307652,-122.3857772
1,Potrero Hill Apartments,801 INDIANA ST #362,Potrero Hill,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.75967592,-122.3908549
1,Mission Apartments,555 BARTLETT ST #413,Mission,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.74837254,-122.4190379
1,Haight Ashbury Apartments,1150 MASONIC AVE,Haight Ashbury,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77051519,-122.4450661
1,Inner Sunset Apartments,1902 18TH AVE,Inner Sunset,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.75229166,-122.4749509
1,Lone Mountain/USF Apartments,2305 GOLDEN GATE AVE,Lone Mountain/USF,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.77644566,-122.4501391
1,Castro/Upper Market Apartments,3656 B 17TH ST,Castro/Upper Market,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.76319186,-122.4275556
1,Hayes Valley Apartments,388 FULTON ST #514,Hayes Valley,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77896791,-122.4230836
1,Treasure Island Apartments,1436 CHINOOK CT,Treasure Island,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.82385898,-122.3749373
1,Financial District/South Beach Apartments,180 BRANNAN ST #108,Financial District/South Beach,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78446083,-122.3895042
1,Western Addition Apartments,20 QUICKSTEP LN #3,Western Addition,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78340778,-122.4284407
1,Western Addition Apartments,1345 TURK ST #217,Western Addition,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78048141,-122.4312218
1,South of Market Apartments,788 HARRISON ST #809,South of Market,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78133158,-122.3996689
1,Western Addition Apartments,1535 EDDY ST #614,Western Addition,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.78085753,-122.4330568
1,Visitacion Valley Apartments,1123 GIRARD ST,Visitacion Valley,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.71867696,-122.4006539
1,Outer Richmond Apartments,547 26TH AVE,Outer Richmond,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.77911783,-122.4860722
1,Castro/Upper Market Apartments,62 HATTIE ST,Castro/Upper Market,https://images.unsplash.com/photo-1549499090-c9203d2b20ad?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.76089408,-122.4410959
1,Outer Richmond Apartments,425 26TH AVE #4,Outer Richmond,https://images.unsplash.com/photo-1571264781039-6e8ebc5bb92d?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=667&q=80,37.78146915,-122.4862722
1,Chinatown Apartments,845 MONTGOMERY ST #PH-2,Chinatown,https://images.unsplash.com/photo-1561824107-820db157d791?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=651&q=80,37.79691392,-122.4039006
1,Pacific Heights Apartments,1963 A CLAY ST,Pacific Heights,https://images.unsplash.com/photo-1617572465233-f6cd13bee603?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=1208&q=80,37.79156941,-122.4252892
1,Hayes Valley Apartments,77 VAN NESS AVE #3,Hayes Valley,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.77609727,-122.4196852
1,Marina Apartments,2655 VAN NESS AVE #401,Marina,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.80006435,-122.4246803
1,Outer Mission Apartments,5700 MISSION ST #2 RESIDL,Outer Mission,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.71011487,-122.4497262
1,Mission Apartments,27 SAN JOSE AVE,Mission,https://images.unsplash.com/photo-1451976426598-a7593bd6d0b2?ixlib=rb-1.2.1&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=750&q=80,37.7546819,-122.4211996
1,Inner Richmond Apartments,615 08TH AVE,Inner Richmond,https://images.unsplash.com/photo-1469022563428-aa04fef9f5a2?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=753&q=80,37.77677474,-122.4663872
1,Bayview Hunters Point Apartments,1780 BANCROFT AVE #354,Bayview Hunters Point,https://images.unsplash.com/photo-1569167419644-26705408a98f?ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&ixlib=rb-1.2.1&auto=format&fit=crop&w=750&q=80,37.72746945,-122.3957086
